Date,Category,Category_id,Price,Weight,Indent,Parent,Parent_ID
2019-12-15,All items,8106.0,258.501,100.0,0.0,,
2019-12-15,Food,4934.0,260.126,13.364,1.0,All items,8106.0
2019-12-15,Food at home,4200.0,242.272,7.304,2.0,Food,4934.0
2019-12-15,Cereals and bakery products,2948.0,276.051,0.962,3.0,Food at home,4200.0
2019-12-15,Cereals and cereal products,232.0,226.02,0.308,4.0,Cereals and bakery products,2948.0
2019-12-15,Flour and prepared flour mixes,5489.0,234.983,0.04,5.0,Cereals and cereal products,232.0
2019-12-15,Breakfast cereal,6944.0,221.618,0.149,5.0,Cereals and cereal products,232.0
2019-12-15,"Rice, pasta, cornmeal",3008.0,234.282,0.118,5.0,Cereals and cereal products,232.0
2019-12-15,Rice,7147.0,158.079,0.119,6.0,"Rice, pasta, cornmeal",3008.0
2019-12-15,Bakery products,8566.0,304.051,0.654,5.0,Cereals and cereal products,232.0
2019-12-15,Bread,975.0,186.499,0.193,6.0,Bakery products,8566.0
2019-12-15,White bread,4282.0,339.524,0.097,7.0,Bread,975.0
2019-12-15,Bread other than white,4542.0,361.061,0.097,7.0,Bread,975.0
2019-12-15,"Fresh biscuits, rolls, muffins",922.0,179.273,0.092,6.0,Bakery products,8566.0
2019-12-15,"Cakes, cupcakes, and cookies",8034.0,286.363,0.164,6.0,Bakery products,8566.0
2019-12-15,Cookies,4182.0,268.686,0.0825,7.0,"Cakes, cupcakes, and cookies",8034.0
2019-12-15,Fresh cakes and cupcakes,597.0,312.827,0.0825,7.0,"Cakes, cupcakes, and cookies",8034.0
2019-12-15,Other bakery products,8497.0,271.019,0.205,6.0,Bakery products,8566.0
2019-12-15,"Fresh sweetrolls, coffeecakes, doughnuts",4288.0,314.018,0.067333333333333,7.0,Other bakery products,8497.0
2019-12-15,"Crackers, bread, and cracker products",9136.0,310.195,0.067333333333333,7.0,Other bakery products,8497.0
2019-12-15,"Frozen and refrigerated bakery products, pies, tarts, turnovers",3655.0,266.567,0.067333333333333,7.0,Other bakery products,8497.0
2019-12-15,"Meats, poultry, fish, and eggs",8516.0,253.879,1.504,3.0,Food at home,4200.0
2019-12-15,Meats,5354.0,260.696,0.937,5.0,"Meats, poultry, fish, and eggs",8516.0
2019-12-15,Beef and veal,207.0,317.543,0.426,6.0,Meats,5354.0
2019-12-15,Uncooked ground beef,5192.0,275.926,0.17,7.0,Beef and veal,207.0
2019-12-15,Uncooked beef roasts,2136.0,240.213,0.061,7.0,Beef and veal,207.0
2019-12-15,Uncooked beef steaks,1842.0,215.121,0.158,7.0,Beef and veal,207.0
2019-12-15,Uncooked other beef and veal,7339.0,250.883,0.037,7.0,Beef and veal,207.0
2019-12-15,Pork,5855.0,216.905,0.29,6.0,Meats,5354.0
2019-12-15,"Bacon, breakfast sausage, and related products",9102.0,163.979,0.132,7.0,Pork,5855.0
2019-12-15,Bacon and related products,9540.0,308.207,0.065,8.0,"Bacon, breakfast sausage, and related products",9102.0
2019-12-15,Breakfast sausage and related products,8302.0,148.189,0.065,8.0,"Bacon, breakfast sausage, and related products",9102.0
2019-12-15,Ham,3234.0,206.116,0.05,7.0,Pork,5855.0
2019-12-15,"Ham, excluding canned",9972.0,229.268,0.051,8.0,Ham,3234.0
2019-12-15,Pork chops,4791.0,191.834,0.043,7.0,Pork,5855.0
2019-12-15,Other pork including roasts and picnics,8666.0,129.624,0.065,7.0,Pork,5855.0
2019-12-15,Other meats,4535.0,224.542,0.221,6.0,Meats,5354.0
2019-12-15,Frankfurters,4003.0,226.716,0.05525,7.0,Other meats,4535.0
2019-12-15,Lunchmeats,3829.0,145.124,0.05525,7.0,Other meats,4535.0
2019-12-15,Poultry,9948.0,234.502,0.315,6.0,Meats,5354.0
2019-12-15,Chicken,1270.0,152.095,0.258,7.0,Poultry,9948.0
2019-12-15,Fresh whole chicken,3415.0,254.314,0.1295,8.0,Chicken,1270.0
2019-12-15,Fresh and frozen chicken parts,2135.0,225.547,0.1295,8.0,Chicken,1270.0
2019-12-15,Other uncooked poultry including turkey,6263.0,150.643,0.057,7.0,Poultry,9948.0
2019-12-15,Fish and seafood,9469.0,299.72,0.252,6.0,Meats,5354.0
2019-12-15,Fresh fish and seafood,7000.0,188.494,0.13,7.0,Fish and seafood,9469.0
2019-12-15,Processed fish and seafood,8830.0,147.921,0.122,7.0,Fish and seafood,9469.0
2019-12-15,Shelf stable fish and seafood,5846.0,214.012,0.0615,8.0,Processed fish and seafood,8830.0
2019-12-15,Frozen fish and seafood,4850.0,309.076,0.0615,8.0,Processed fish and seafood,8830.0
2019-12-15,Eggs,5556.0,206.427,0.092,5.0,"Meats, poultry, fish, and eggs",8516.0
2019-12-15,Dairy and related products,5341.0,221.216,0.724,3.0,Food at home,4200.0
2019-12-15,Milk,4634.0,142.728,0.2,4.0,Dairy and related products,5341.0
2019-12-15,Fresh whole milk,2000.0,203.641,0.1005,5.0,Milk,4634.0
2019-12-15,Fresh milk other than whole,1223.0,146.64,0.1005,5.0,Milk,4634.0
2019-12-15,Cheese and related products,1043.0,234.486,0.232,4.0,Dairy and related products,5341.0
2019-12-15,Ice cream and related products,6801.0,221.688,0.107,4.0,Dairy and related products,5341.0
2019-12-15,Other dairy and related products,5142.0,146.563,0.186,4.0,Dairy and related products,5341.0
2019-12-15,Fruits and vegetables,9499.0,296.856,1.305,3.0,Food at home,4200.0
2019-12-15,Fresh fruits and vegetables,4607.0,342.878,1.034,4.0,Fruits and vegetables,9499.0
2019-12-15,Fresh fruits,8524.0,353.146,0.543,5.0,Fresh fruits and vegetables,4607.0
2019-12-15,Apples,4999.0,326.541,0.076,6.0,Fresh fruits,8524.0
2019-12-15,Bananas,3997.0,197.506,0.079,6.0,Fresh fruits,8524.0
2019-12-15,Citrus fruits,379.0,256.454,0.149,6.0,Fresh fruits,8524.0
2019-12-15,"Oranges, including tangerines",8352.0,509.805,0.155,7.0,Citrus fruits,379.0
2019-12-15,Other fresh fruits,3215.0,114.473,0.238,6.0,Fresh fruits,8524.0
2019-12-15,Fresh vegetables,6147.0,330.76,0.491,5.0,Fresh fruits and vegetables,4607.0
2019-12-15,Potatoes,8287.0,368.105,0.079,6.0,Fresh vegetables,6147.0
2019-12-15,Lettuce,3380.0,323.696,0.065,6.0,Fresh vegetables,6147.0
2019-12-15,Tomatoes,5692.0,337.043,0.08,6.0,Fresh vegetables,6147.0
2019-12-15,Other fresh vegetables,1494.0,330.666,0.267,6.0,Fresh vegetables,6147.0
2019-12-15,Processed fruits and vegetables,9100.0,157.498,0.271,5.0,Fresh fruits and vegetables,4607.0
2019-12-15,Canned fruits and vegetables,2361.0,164.276,0.151,6.0,Processed fruits and vegetables,9100.0
2019-12-15,Canned fruits,8257.0,160.904,0.073,7.0,Canned fruits and vegetables,2361.0
2019-12-15,Canned vegetables,2158.0,172.09,0.073,7.0,Canned fruits and vegetables,2361.0
2019-12-15,Frozen fruits and vegetables,92.0,144.941,0.077,6.0,Processed fruits and vegetables,9100.0
2019-12-15,Frozen vegetables,8965.0,199.061,0.077,7.0,Frozen fruits and vegetables,92.0
2019-12-15,Other processed fruits and vegetables including dried,3337.0,155.76,0.043,6.0,Processed fruits and vegetables,9100.0
2019-12-15,"Dried beans, peas, and lentils",5319.0,182.756,0.044,7.0,Other processed fruits and vegetables including dried,3337.0
2019-12-15,Nonalcoholic beverages and beverage materials,6387.0,170.571,0.884,3.0,Food at home,4200.0
2019-12-15,Juices and nonalcoholic drinks,8886.0,133.257,0.633,4.0,Nonalcoholic beverages and beverage materials,6387.0
2019-12-15,Carbonated drinks,6104.0,169.1,0.267,5.0,Juices and nonalcoholic drinks,8886.0
2019-12-15,Frozen noncarbonated juices and drinks,8552.0,177.387,0.009,5.0,Juices and nonalcoholic drinks,8886.0
2019-12-15,Nonfrozen noncarbonated juices and drinks,7335.0,121.08,0.358,5.0,Juices and nonalcoholic drinks,8886.0
2019-12-15,Beverage materials including coffee and tea,7177.0,115.926,0.251,4.0,Nonalcoholic beverages and beverage materials,6387.0
2019-12-15,Coffee,6082.0,191.64,0.161,5.0,Beverage materials including coffee and tea,7177.0
2019-12-15,Roasted coffee,1986.0,199.423,0.0805,6.0,Coffee,6082.0
2019-12-15,Instant and freeze dried coffee,4343.0,183.984,0.0805,6.0,Coffee,6082.0
2019-12-15,Other beverage materials including tea,7028.0,130.685,0.09,5.0,Beverage materials including coffee and tea,7177.0
2019-12-15,Other food at home,4196.0,211.171,1.833,3.0,Food at home,4200.0
2019-12-15,Sugar and sweets,7995.0,220.581,0.279,4.0,Other food at home,4196.0
2019-12-15,Sugar and artificial sweeteners,3199.0,192.135,0.042,5.0,Sugar and sweets,7995.0
2019-12-15,Candy and chewing gum,741.0,151.161,0.184,5.0,Sugar and sweets,7995.0
2019-12-15,Other sweets,315.0,154.537,0.054,5.0,Sugar and sweets,7995.0
2019-12-15,Fats and oils,3612.0,223.892,0.214,4.0,Other food at home,4196.0
2019-12-15,Butter and margarine,3369.0,203.21,0.061,5.0,Fats and oils,3612.0
2019-12-15,Butter,4789.0,245.062,0.03,6.0,Butter and margarine,3369.0
2019-12-15,Margarine,1265.0,293.516,0.03,6.0,Butter and margarine,3369.0
2019-12-15,Salad dressing,7.0,129.508,0.052,5.0,Fats and oils,3612.0
2019-12-15,Other fats and oils including peanut butter,6039.0,153.435,0.101,5.0,Fats and oils,3612.0
2019-12-15,Peanut butter,3774.0,151.943,0.1,6.0,Other fats and oils including peanut butter,6039.0
2019-12-15,Other foods,9728.0,225.688,1.34,5.0,Fats and oils,3612.0
2019-12-15,Soups,1351.0,244.423,0.081,6.0,Other foods,9728.0
2019-12-15,Frozen and freeze dried prepared foods,1434.0,166.066,0.234,6.0,Other foods,9728.0
2019-12-15,Snacks,7570.0,248.192,0.31,6.0,Other foods,9728.0
2019-12-15,"Spices, seasonings, condiments, sauces",4846.0,242.394,0.272,6.0,Other foods,9728.0
2019-12-15,Salt and other seasonings and spices,5517.0,155.031,0.067,7.0,"Spices, seasonings, condiments, sauces",4846.0
2019-12-15,Sauces and gravies,8728.0,138.198,0.067,7.0,"Spices, seasonings, condiments, sauces",4846.0
2019-12-15,Other condiments,2190.0,278.987,0.067,7.0,"Spices, seasonings, condiments, sauces",4846.0
2019-12-15,Baby food,4929.0,167.801,0.051,6.0,Other foods,9728.0
2019-12-15,Other miscellaneous foods,5930.0,135.649,0.393,6.0,Other foods,9728.0
2019-12-15,Prepared salads,2722.0,133.665,0.401,7.0,Other miscellaneous foods,5930.0
2019-12-15,Food away from home,1345.0,288.078,6.06,2.0,Food,4934.0
2019-12-15,Full service meals and snacks,3598.0,178.981,3.009,3.0,Food away from home,1345.0
2019-12-15,Limited service meals and snacks,8446.0,184.074,2.581,3.0,Food away from home,1345.0
2019-12-15,Food at employee sites and schools,9101.0,182.227,0.182,3.0,Food away from home,1345.0
2019-12-15,Food at elementary and secondary schools,4625.0,152.15,0.183,4.0,Food at employee sites and schools,9101.0
2019-12-15,Food from vending machines and mobile vendors,6369.0,169.431,0.092,3.0,Food away from home,1345.0
2019-12-15,Other food away from home,1346.0,198.31,0.197,3.0,Food away from home,1345.0
2019-12-15,Energy,7558.0,221.114,7.19,1.0,All items,8106.0
2019-12-15,Energy commodities,8995.0,247.776,3.829,2.0,Energy,7558.0
2019-12-15,Fuel oil and other fuels,416.0,286.019,0.188,3.0,Energy commodities,8995.0
2019-12-15,Fuel oil,5177.0,288.457,0.113,4.0,Fuel oil and other fuels,416.0
2019-12-15,"Propane, kerosene, and firewood",2320.0,332.363,0.075,4.0,Fuel oil and other fuels,416.0
2019-12-15,Motor fuel,3840.0,243.73,3.641,3.0,Private transportation,3815.0
2019-12-15,Gasoline all types,789.0,242.585,3.931,4.0,Motor fuel,3840.0
2019-12-15,"Gasoline, unleaded regular",4879.0,237.356,1.22366666666667,5.0,Gasoline,9206.0
2019-12-15,"Gasoline, unleaded midgrade",5687.0,262.363,1.22366666666667,5.0,Gasoline,9206.0
2019-12-15,"Gasoline, unleaded premium",6324.0,258.083,1.22366666666667,5.0,Gasoline,9206.0
2019-12-15,Other motor fuels,8206.0,224.157,0.085,4.0,Motor fuel,3840.0
2019-12-15,Energy services,4748.0,204.625,3.361,2.0,Energy,7558.0
2019-12-15,Electricity,1202.0,214.464,2.594,3.0,Energy services,4748.0
2019-12-15,All items less food and energy,5306.0,265.921,79.446,1.0,All items,8106.0
2019-12-15,Commodities less food and energy commodities,4935.0,144.34,19.624,2.0,All items less food and energy,5306.0
2019-12-15,Household furnishings and supplies,5562.0,90.509,3.394,3.0,Commodities less food and energy commodities,4935.0
2019-12-15,Window and floor coverings and other linens,8669.0,55.132,0.257,4.0,Household furnishings and supplies,5562.0
2019-12-15,Floor coverings,7171.0,111.938,0.055,5.0,Window and floor coverings and other linens,8669.0
2019-12-15,Window coverings,6848.0,64.161,0.046,5.0,Window and floor coverings and other linens,8669.0
2019-12-15,Other linens,5777.0,41.088,0.156,5.0,Window and floor coverings and other linens,8669.0
2019-12-15,Furniture and bedding,730.0,113.356,0.895,4.0,Household furnishings and supplies,5562.0
2019-12-15,Bedroom furniture,6797.0,130.664,0.324,5.0,Furniture and bedding,730.0
2019-12-15,"Living room, kitchen, and dining room furniture",2452.0,87.574,0.433,5.0,Furniture and bedding,730.0
2019-12-15,Other furniture,7326.0,67.271,0.128,5.0,Furniture and bedding,730.0
2019-12-15,Appliances,3958.0,77.76,0.219,4.0,Household furnishings and supplies,5562.0
2019-12-15,Major appliances,5082.0,80.131,0.081,5.0,Appliances,3958.0
2019-12-15,Laundry equipment,8105.0,91.387,0.081,6.0,Major appliances,5082.0
2019-12-15,Other appliances,1467.0,69.286,0.134,5.0,Appliances,3958.0
2019-12-15,Other household equipment and furnishings,6715.0,50.133,0.507,4.0,Household furnishings and supplies,5562.0
2019-12-15,"Clocks, lamps, and decorator items",4790.0,36.253,0.28,5.0,Other household equipment and furnishings,6715.0
2019-12-15,Indoor plants and flowers,6096.0,131.715,0.094,5.0,Other household equipment and furnishings,6715.0
2019-12-15,Dishes and flatware,3747.0,46.697,0.052,5.0,Other household equipment and furnishings,6715.0
2019-12-15,Nonelectric cookware and tableware,9874.0,80.146,0.081,5.0,Other household equipment and furnishings,6715.0
2019-12-15,"Tools, hardware, outdoor equipment and supplies",6044.0,90.602,0.676,4.0,Household furnishings and supplies,5562.0
2019-12-15,"Tools, hardware and supplies",5668.0,97.398,0.2,5.0,"Tools, hardware, outdoor equipment and supplies",6044.0
2019-12-15,Outdoor equipment and supplies,4623.0,87.566,0.313,5.0,"Tools, hardware, outdoor equipment and supplies",6044.0
2019-12-15,Housekeeping supplies,2307.0,190.155,0.839,4.0,Household furnishings and supplies,5562.0
2019-12-15,Household cleaning products,6610.0,121.04,0.331,5.0,Housekeeping supplies,2307.0
2019-12-15,Household paper products,5202.0,178.361,0.222,5.0,Housekeeping supplies,2307.0
2019-12-15,Miscellaneous household products,8293.0,117.796,0.286,5.0,Housekeeping supplies,2307.0
2019-12-15,Apparel,5516.0,123.093,3.065,3.0,Commodities less food and energy commodities,4935.0
2019-12-15,Men’s and boys’ apparel,2395.0,116.5,0.784,4.0,Apparel,5516.0
2019-12-15,Men’s apparel,7821.0,118.251,0.603,5.0,Men’s and boys’ apparel,2395.0
2019-12-15,"Men’s suits, sport coats, and outerwear",2606.0,102.342,0.112,6.0,Men's apparel,7821.0
2019-12-15,Men’s shirts and sweaters,7018.0,74.869,0.175,6.0,Men's apparel,7821.0
2019-12-15,Men’s pants and shorts,6934.0,116.909,0.156,6.0,Men's apparel,7821.0
2019-12-15,Boys’ apparel,3935.0,106.425,0.181,5.0,Men’s and boys’ apparel,2395.0
2019-12-15,Women’s and girls’ apparel,7374.0,105.807,1.226,4.0,Apparel,5516.0
2019-12-15,Women’s apparel,8387.0,107.938,1.045,5.0,Women’s and girls’ apparel,7374.0
2019-12-15,Women’s outerwear,7718.0,99.751,0.073,6.0,Women's apparel,8387.0
2019-12-15,Women’s dresses,452.0,115.262,0.127,6.0,Women's apparel,8387.0
2019-12-15,Women’s suits and separates,9350.0,75.3,0.55,6.0,Women's apparel,8387.0
2019-12-15,"Women’s underwear, nightwear, sportswear and accessories",9498.0,102.381,0.283,6.0,Women's apparel,8387.0
2019-12-15,Girls’ apparel,7561.0,95.16,0.181,5.0,Women’s and girls’ apparel,7374.0
2019-12-15,Footwear,7182.0,137.461,0.674,4.0,Apparel,5516.0
2019-12-15,Men’s footwear,369.0,138.699,0.219,5.0,Footwear,7182.0
2019-12-15,Boys’ and girls’ footwear,9448.0,156.218,0.162,5.0,Footwear,7182.0
2019-12-15,Women’s footwear,4044.0,125.006,0.293,5.0,Footwear,7182.0
2019-12-15,Infants’ and toddlers’ apparel,2101.0,116.264,0.138,4.0,Apparel,5516.0
2019-12-15,Jewelry and watches,546.0,171.468,0.243,4.0,Apparel,5516.0
2019-12-15,Watches,6459.0,137.653,0.092,5.0,Jewelry and watches,546.0
2019-12-15,Jewelry,3237.0,168.442,0.151,5.0,Jewelry and watches,546.0
2019-12-15,Transportation commodities less motor fuel,690.0,104.938,6.621,3.0,Commodities less food and energy commodities,4935.0
2019-12-15,New vehicles,4291.0,146.51,3.729,4.0,New and used motor vehicles,2973.0
2019-12-15,New cars and trucks,8642.0,101.527,3.724,5.0,New vehicles,4291.0
2019-12-15,New cars,5782.0,142.562,1.862,6.0,New cars and trucks,8642.0
2019-12-15,New trucks,9870.0,156.102,1.862,6.0,New cars and trucks,8642.0
2019-12-15,Used cars and trucks,2211.0,140.491,2.397,4.0,New vehicles,4291.0
2019-12-15,Motor vehicle parts and equipment,449.0,147.757,0.382,4.0,New vehicles,4291.0
2019-12-15,Tires,6900.0,125.542,0.227,5.0,Motor vehicle parts and equipment,449.0
2019-12-15,Vehicle accessories other than tires,1564.0,178.376,0.155,5.0,Motor vehicle parts and equipment,449.0
2019-12-15,Vehicle parts and equipment other than tires,307.0,168.146,0.078,6.0,Vehicle accessories other than tires,1564.0
2019-12-15,"Motor oil, coolant, and fluids",9435.0,410.895,0.078,6.0,Vehicle accessories other than tires,1564.0
2019-12-15,Medical care commodities,5635.0,389.72,1.696,3.0,Commodities less food and energy commodities,4935.0
2019-12-15,Medicinal drugs,5658.0,127.692,1.638,4.0,Medical care commodities,5635.0
2019-12-15,Prescription drugs,1369.0,541.635,1.302,5.0,Medicinal drugs,5658.0
2019-12-15,Nonprescription drugs,8558.0,97.309,0.337,5.0,Medicinal drugs,5658.0
2019-12-15,Medical equipment and supplies,3514.0,102.461,0.057,4.0,Medical care commodities,5635.0
2019-12-15,Recreation commodities,6582.0,79.689,1.796,3.0,Commodities less food and energy commodities,4935.0
